,Data Source,Unnamed: 1,T (C),P (kbar),T_K,SiO2_Liq,TiO2_Liq,Al2O3_Liq,FeOt_Liq,MnO_Liq,MgO_Liq,CaO_Liq,Na2O_Liq,K2O_Liq,Cr2O3_Liq,P2O5_Liq,H2O_Liq,Unnamed: 17,SiO2_Amp,TiO2_Amp,Al2O3_Amp,FeOt_Amp,MnO_Amp,MgO_Amp,CaO_Amp,Na2O_Amp,K2O_Amp,Cr2O3_Amp,SiO2_Amp_cat_prop,MgO_Amp_cat_prop,FeOt_Amp_cat_prop,CaO_Amp_cat_prop,Al2O3_Amp_cat_prop,Na2O_Amp_cat_prop,K2O_Amp_cat_prop,MnO_Amp_cat_prop,TiO2_Amp_cat_prop,Cr2O3_Amp_cat_prop,F_Amp_cat_prop,Cl_Amp_cat_prop,Si_Amp_13_cat,Mg_Amp_13_cat,Fet_Amp_13_cat,Ca_Amp_13_cat,Al_Amp_13_cat,Na_Amp_13_cat,K_Amp_13_cat,Mn_Amp_13_cat,Ti_Amp_13_cat,Cr_Amp_13_cat,F_Amp_13_cat,Cl_Amp_13_cat,cation_sum_Si_Mg,Si_T,Al_IV_T,Ti_T,Cr_C,Fe3_C,Mg_C,Fe2_C,Mn_C,Ca_B,Na_B,Na_A,K_A,Al_VI_C,Ti_C,Charge,Sum_input,H2O_calc,Fe3_calc,Fe2_calc,Fe2O3_calc,FeO_calc,"O=F,Cl",Total_recalc,Total,Fail Msg,Input_Check,Mgno_Fe2,Mgno_FeT,Na_calc,B_Sum,A_Sum,class,classification
137,"Scaillet, B., Evans, B.W. (1999)",Calib data,781,2.237,1054.15,69.7921,0.191436,12.3248,1.09392,0.027348,0.309944,1.48591,3.42762,2.5069,,,6.52,,49.46,1.22,7.92,12.56,0.59,16.36,8.01,1.43,0.23,,0.8231808801011916,0.4059150456530369,0.17481836149542077,0.14283421601669075,0.15535351752140525,0.04614466190161184,0.004883486384627635,0.008317239240452795,0.015269468572429848,0.0,0.0,0.0,6.760792831077082,3.3337843443837367,1.4357849577283588,1.173098849865719,1.2759199987883734,0.37898657138215214,0.04010812269570018,0.06830956936742008,0.1254082986550298,0.0,0.0,0.0,1.582854512583937,6.760792831077082,1.2392071689229178,0.0,0.0,2.1863853479381063,3.3337843443837367,-0.7506003902097476,0.06830956936742008,1.173098849865719,0.37898657138215214,0.0,0.04010812269570018,0.03671282986545554,0.1254082986550298,43.813614652061894,97.78000000000002,2.0698866703020715,2.1863853479381063,-0.7506003902097476,21.255670028211533,-6.566123185989013,-0.0,101.97943351252461,,Low B Cations,False,1.2905717918373192,0.6989696832599634,0.37898657138215214,1.5520854212478712,0.04010812269570018,N/A,low-Ca
138,"Scaillet, B., Evans, B.W. (1999)",Calib data,785,2.212,1058.15,67.7141,0.152388,12.8902,0.932256,0.062748,0.340632,1.74798,3.30772,2.49199,,,7.88,,48.35,1.08,9.1,10.69,0.39,16.28,9.8,1.62,0.33,,0.8047067438918847,0.4039301310043668,0.14879046850207386,0.1747534727794718,0.1784996224046449,0.052275770825602225,0.007006741334465737,0.005497836108095917,0.013517234473954294,0.0,0.0,0.0,6.727702657595526,3.3770337287071337,1.2439538228857892,1.4610159690676807,1.4923354292068312,0.4370484589333955,0.0585794423307367,0.04596433033054211,0.11301003127417841,0.0,0.0,0.0,1.5549420363850204,6.727702657595526,1.2722973424044737,0.0,0.0,1.4085793536542681,3.3770337287071337,-0.16462553076847897,0.04596433033054211,1.4610159690676807,0.4370484589333955,0.0,0.0585794423307367,0.22003808680235748,0.11301003127417841,44.59142064634573,97.64,2.0333857398881037,1.4085793536542681,-0.16462553076847897,13.45248806404456,-1.4147204595042402,-0.0,101.02115334442843,,Low B Cations,False,1.051246765860614,0.7308034680904995,0.4370484589333955,1.898064428001076,0.0585794423307367,N/A,low-Ca
139,"Scaillet, B., Evans, B.W. (1999)",Calib data,866,2.088,1139.15,65.2218,0.231504,13.9971,1.61162,0.053424,0.240408,2.0123,3.45475,2.2171,,,7.78,,45.58,1.97,9.89,13.48,0.29,14.23,10.4,1.99,0.24,,0.7586046201983888,0.3530666931321953,0.18762352810177324,0.1854526649904599,0.19399574347054266,0.06421529873021507,0.005095811879611445,0.0040881345419174755,0.024656436957120328,0.0,0.0,0.0,6.479390453695107,3.0156116903166006,1.6025292550331438,1.5839874885513578,1.6569555929830713,0.5484754277728017,0.04352432606849372,0.034917556812920615,0.21059545115915707,0.0,0.0,0.0,1.5220351564019379,6.479390453695107,1.5206095463048932,0.0,0.0,1.203097866364395,3.0156116903166006,0.39943138866874883,0.034917556812920615,1.5839874885513578,0.41601251144864215,0.13246291632415952,0.04352432606849372,0.13634604667817807,0.21059545115915707,44.796902133635605,98.07000000000001,1.9903536660640726,1.203097866364395,0.39943138866874883,11.246897395453875,3.359898174928092,-0.0,101.18714923644603,,,True,0.8830376720203995,0.6529925625923528,0.41601251144864215,2.0,0.17598724239265323,N/A,Tschermakitic pargasite
140,"Scaillet, B., Evans, B.W. (1999)",Calib data,866,2.088,1139.15,67.0538,0.343634,13.2661,1.76339,0.09043,0.253204,1.83573,3.41825,2.40544,,,6.99,,46.48,2.15,9.25,14.11,0.36,13.79,10.19,2.12,0.31,,0.7735836495572864,0.3421496625645097,0.19639228349525373,0.18170794771661405,0.18144192387285335,0.06841026799399798,0.006582090344498116,0.005074925638242384,0.026909309369446043,0.0,0.0,0.0,6.5920985077013325,2.9156307547255014,1.6735582243678833,1.5484255538049083,1.546158629750255,0.5829585796090262,0.05608932914023311,0.04324601450108007,0.2293078689539476,0.0,0.0,0.0,1.5255517544975916,6.5920985077013325,1.4079014922986675,0.0,0.0,1.0751296005801052,2.9156307547255014,0.5984286237877781,0.04324601450108007,1.5484255538049083,0.4515744461950917,0.1313841334139345,0.05608932914023311,0.13825713745158752,0.2293078689539476,44.924870399419895,98.75999999999999,1.9949522943430045,1.0751296005801052,0.5984286237877781,10.073835558045554,5.045434188484749,-0.0,101.7642220408733,,,True,0.8297044644587196,0.6353259297030514,0.4515744461950917,2.0,0.18747346255416764,N/A,Mg-Hornblende
141,"Scaillet, B., Evans, B.W. (1999)",Calib data,866,2.088,1139.15,68.3477,0.285665,13.1775,1.71399,0.082935,0.23959,1.76928,3.71364,2.82901,,,5.82,,45.28,2.03,9.06,13.99,0.2,13.5,10.91,2.17,0.38,,0.7536116104120897,0.3349543469630806,0.194722044372686,0.19454697836979976,0.17771500867978934,0.07002371771083754,0.008068368809384788,0.0028194031323568805,0.025407394427895566,0.0,0.0,0.0,6.578535349486355,2.923931878857096,1.6997958026807698,1.698267591235287,1.5513355295773366,0.6112611534890022,0.07043157070816204,0.024611541163119994,0.22178989823532086,0.0,0.0,0.0,1.4892298079878983,6.578535349486355,1.421464650513645,0.0,0.0,0.7697860683115749,2.923931878857096,0.9300097343691949,0.024611541163119994,1.698267591235287,0.3017324087647131,0.30952874472428915,0.07043157070816204,0.12987087906369155,0.22178989823532086,45.230213931688425,97.52,1.947454364291867,0.7697860683115749,0.9300097343691949,7.041073207296368,7.654352460045777,-0.0,100.17288003163401,,,True,0.7586860861675987,0.6323754512040353,0.3017324087647131,2.0,0.3799603154324512,N/A,Mg-Hornblende
142,"Sisson, T.W., Grove, T.L. (1993)",Calib data,965,2.0,1238.15,59.1,0.54,19.1,5.22,0.19,3.25,7.45,4.0,0.88,,0.31,0.0,,42.2,1.39,12.2,9.54,0.14,16.4,11.7,2.5,0.36,,0.7023500432727515,0.40690750297737194,0.13278401024413328,0.20863424811426737,0.2393071860809525,0.08067248584197874,0.0076437178194171665,0.0019735821926498164,0.017397181406293025,0.0,0.0,0.0,6.084115335998177,3.524840929262884,1.1502430174805867,1.807296576293539,2.073001254567131,0.6988263373875421,0.06621379361273652,0.017096178465658113,0.1507032842255627,0.0,0.0,0.0,1.500719506174152,6.084115335998177,1.9158846640018226,0.0,0.0,1.0777282213980328,3.524840929262884,0.07251479608255385,0.017096178465658113,1.807296576293539,0.1927034237064611,0.506122913681081,0.06621379361273652,0.15711659056530847,0.1507032842255627,44.92227177860197,96.43,1.9624793542277374,1.0777282213980328,0.07251479608255385,9.933810601303257,0.6014304317559045,-0.0,99.3877203872869,,,True,0.9798421947622122,0.7539631308049959,0.1927034237064611,2.0,0.5723367072938175,N/A,Mg-hastingsite
143,"Sisson, T.W., Grove, T.L. (1993)",Calib data,970,2.0,1243.15,52.1,1.27,19.3,8.35,0.15,4.14,8.77,4.49,1.0,,0.42,0.010000000000005116,,40.7,3.04,14.0,10.6,0.13,14.7,11.9,2.74,0.46,,0.6773849943412555,0.3647280666931322,0.1475377891601481,0.21220064551793005,0.27461480369945374,0.0884170444828087,0.00976697276925527,0.001832612036031972,0.038048511852612085,0.0,0.0,0.0,5.854485118412355,3.152262091070952,1.275135703118926,1.8340021283027617,2.3734335643464735,0.7641684942283058,0.08441373400240547,0.015838850849074833,0.328844672202221,0.0,0.0,0.0,1.5041467777826334,5.854485118412355,2.145514881587645,0.0,0.0,0.7433203695881332,3.152262091070952,0.5318153335307929,0.015838850849074833,1.8340021283027617,0.16599787169723834,0.5981706225310675,0.08441373400240547,0.22791868275882843,0.328844672202221,45.25667963041187,98.27,1.9669611709465207,0.7433203695881332,0.5318153335307929,6.867099567542616,4.420896161591238,-0.0,100.92495690008037,,,True,0.8556449085517568,0.7119898047579324,0.16599787169723834,2.0,0.6825843565334729,N/A,Mg-hastingsite
144,"Sisson, T.W., Grove, T.L. (1993)",Calib data,965,2.0,1238.15,53.2,1.1,19.2,7.63,0.16,3.66,8.58,4.54,1.23,,0.64,0.060000000000002274,,39.8,2.72,13.6,11.4,0.14,14.2,12.0,2.67,0.49,,0.6624059649823579,0.352322350138944,0.15867271664393284,0.2139838442197614,0.26676866645089786,0.0861582148792333,0.0104039492542067,0.0019735821926498164,0.034043405341810815,0.0,0.0,0.0,5.833461057394713,3.102717695544986,1.397347189405307,1.884443208781854,2.3492913852547783,0.7587500986438718,0.09162211094995491,0.01738030071135757,0.2998023716888565,0.0,0.0,0.0,1.4761866857505934,5.833461057394713,2.1665389426052872,0.0,0.0,0.7649231294205521,3.102717695544986,0.632424059984755,0.01738030071135757,1.884443208781854,0.1155567912181461,0.6431933074257257,0.09162211094995491,0.1827524426494911,0.2998023716888565,45.23507687057945,97.02,1.930397973673853,0.7649231294205521,0.632424059984755,6.9353146522266185,5.159515357736208,-0.0,99.64522798363667,,,True,0.8306827153083348,0.6894828796628024,0.1155567912181461,2.0,0.7348154183756805,N/A,Mg-hastingsite
145,"Sisson, T.W., Grove, T.L. (1993)",Calib data,950,2.0,1223.15,56.9,0.82,18.6,6.29,0.18,2.68,7.23,5.07,1.48,,0.77,0.0,,41.3,3.17,13.4,11.2,0.16,13.7,11.8,2.77,0.49,,0.6873710139138538,0.3399166335847558,0.15588898477298666,0.21041744681609872,0.26284559782662,0.08938511431291243,0.0104039492542067,0.0022555225058855043,0.039675586372625096,0.0,0.0,0.0,6.00544583409135,2.9697948993754983,1.3619760438472486,1.8383821165322631,2.2964381222437678,0.7809428263839102,0.09089756833214954,0.01970612371264028,0.3466389767294938,0.0,0.0,0.0,1.487953338976727,6.00544583409135,1.9945541659086503,0.0,0.0,0.4507876283339556,2.9697948993754983,0.911188415513293,0.01970612371264028,1.8383821165322631,0.16161788346773687,0.6193249429161733,0.09089756833214954,0.30188395633511744,0.3466389767294938,45.549212371666044,97.98999999999998,1.9457851355849507,0.4507876283339556,0.911188415513293,4.119726578238079,7.493017443185991,-0.0,100.348529157009,,,True,0.7652171262840375,0.6855844730252596,0.16161788346773687,2.0,0.7102225112483229,N/A,Mg-hastingsite
146,"Sisson, T.W., Grove, T.L. (1993)",Calib data,925,2.0,1198.15,60.0,0.58,18.9,5.27,0.19,1.76,5.66,5.44,1.78,,0.37,0.05000000000001137,,41.1,2.71,13.4,13.0,0.19,13.4,11.6,2.76,0.46,,0.6840423407229878,0.3324732036522429,0.18094257161150237,0.206851049412436,0.26284559782662,0.08906242436954452,0.00976697276925527,0.002678432975739036,0.03391824576334827,0.0,0.0,0.0,5.940642726558249,2.8874009713560427,1.571416136072077,1.7964212286539722,2.2827121889650743,0.7734726522650155,0.08482237470979245,0.0232611527512761,0.2945668242972823,0.0,0.0,0.0,1.4969003925524402,5.940642726558249,2.0593572734417513,0.0,0.0,0.7957312250411093,2.8874009713560427,0.7756849110309678,0.0232611527512761,1.7964212286539722,0.20357877134602775,0.5698938809189877,0.08482237470979245,0.22335491552332298,0.2945668242972823,45.20426877495889,98.62,1.9574851287224218,0.7957312250411093,0.7756849110309678,7.3158770004790785,6.41708049950943,-0.0,101.31044262871093,,,True,0.7882427723683342,0.6475710713825439,0.20357877134602775,2.0,0.6547162556287802,N/A,Mg-hastingsite
147,"Sisson, T.W., Grove, T.L. (1993)",Calib data,940,2.0,1213.15,56.3,1.09,18.6,7.25,0.13,3.09,7.22,4.09,1.94,,0.3,0.0,,41.4,2.58,13.2,12.1,0.18,13.9,11.2,2.31,0.83,,0.689035350509287,0.3448789202064311,0.16841577819224451,0.19971825460511064,0.25892252920234204,0.07454137691798836,0.017623016083656247,0.002537462819121192,0.032291171243335255,0.0,0.0,0.0,5.987281628656908,2.9967798046018626,1.4634266500275757,1.7354253824869397,2.2498731033070123,0.6477174447812986,0.15313286954176106,0.02204894786471411,0.2805898655419271,0.0,0.0,0.0,1.4960812121727611,5.987281628656908,2.012718371343092,0.0,0.0,0.9426828289983717,2.9967798046018626,0.5207438210292039,0.02204894786471411,1.7354253824869397,0.26457461751306033,0.38314282726823823,0.15313286954176106,0.23715473196392045,0.2805898655419271,45.05731717100163,97.7,1.956413892841303,0.9426828289983717,0.5207438210292039,8.66219304341911,4.305648140502727,-0.0,100.52425507676314,,,True,0.851957264129028,0.6718926209102668,0.26457461751306033,2.0,0.5362756968099993,N/A,Mg-hastingsite
148,"Sisson, T.W., Grove, T.L. (1993)",Calib data,960,2.0,1233.15,56.5,1.04,18.8,6.82,0.17,3.27,7.42,3.68,2.04,,0.36,0.0,,42.4,2.75,12.7,10.0,0.15,15.1,11.8,2.39,0.82,,0.7056787164636176,0.3746526399364827,0.13918659354730953,0.21041744681609872,0.24911485764164729,0.07712289646493167,0.017410690588672437,0.00211455234926766,0.03441888407719843,0.0,0.0,0.0,6.094890415262606,3.2358447703295985,1.2021434331983085,1.817358593766784,2.1515850240579906,0.6661042645823326,0.1503747367127424,0.018263218863547724,0.29727313828794916,0.0,0.0,0.0,1.5051662440155231,6.094890415262606,1.905109584737394,0.0,0.0,0.6128916800122539,3.2358447703295985,0.5892517531860546,0.018263218863547724,1.817358593766784,0.182641406233216,0.4834628583491166,0.1503747367127424,0.24647543932059657,0.29727313828794916,45.387108319987746,98.10999999999999,1.9682943190972226,0.6128916800122539,0.5892517531860546,5.665983276291371,4.9016759307859585,-0.0,100.64595352617454,,,True,0.8459511414774776,0.7291242387163887,0.182641406233216,2.0,0.633837595061859,N/A,Mg-hastingsite
149,"Sisson, T.W., Grove, T.L. (1993)",Calib data,943,2.0,1216.15,57.1,0.7,19.1,6.9,0.16,2.8,6.59,4.17,2.13,,0.39,0.0,,42.0,2.62,13.1,10.8,0.2,14.6,11.7,2.52,0.73,,0.6990213700818854,0.36224692338229453,0.15032152103109428,0.20863424811426737,0.25696099489020313,0.08131786572871456,0.015499761133818143,0.0028194031323568805,0.032791809557185414,0.0,0.0,0.0,6.041422185708718,3.130786401237139,1.29918170032534,1.803160288373644,2.2208331845557225,0.7028047769846998,0.133959568040195,0.024367215886807854,0.28340931228627253,0.0,0.0,0.0,1.5041620220750196,6.041422185708718,1.9585778142912824,0.0,0.0,0.6864188976821168,3.130786401237139,0.6127628026432232,0.024367215886807854,1.803160288373644,0.19683971162635605,0.5059650653583437,0.133959568040195,0.2622553702644401,0.28340931228627253,45.31358110231788,98.27,1.96698110579041,0.6864188976821168,0.6127628026432232,6.341484615469756,5.093851204099916,-0.0,100.87231692536008,,,True,0.8363150130341372,0.7067288814411304,0.19683971162635605,2.0,0.6399246333985387,N/A,Mg-hastingsite
150,"Sisson, T.W., Grove, T.L. (1993)",Calib data,985,2.0,1258.15,54.8,0.62,20.1,6.58,0.16,3.32,7.63,5.56,0.94,,0.28,0.010000000000019327,,40.6,2.01,14.4,11.0,0.14,14.9,11.8,3.02,0.32,,0.6757206577458225,0.36969035331480743,0.15310525290204047,0.21041744681609872,0.28246094094800955,0.09745236289711032,0.0067944158394819265,0.0019735821926498164,0.025157075270970487,0.0,0.0,0.0,5.824761457622772,3.1867578659302103,1.319778470349578,1.813813770788745,2.4348339558041276,0.8400464908842207,0.058568361134465646,0.017012422748101726,0.21685582754520985,0.0,0.0,0.0,1.5081078623743003,5.824761457622772,2.175238542377228,0.0,0.0,0.9556890802637241,3.1867578659302103,0.36408939008585395,0.017012422748101726,1.813813770788745,0.18618622921125505,0.6538602616729656,0.058568361134465646,0.25959541342689985,0.21685582754520985,45.044310919736276,98.18999999999998,1.9721410507971617,0.9556890802637241,0.36408939008585395,8.852299936316737,3.034587531863259,-0.0,101.04902851897714,,,True,0.8974640800251288,0.7071412783860799,0.18618622921125505,2.0,0.7124286228074312,N/A,Mg-hastingsite
151,"Sisson, T.W., Grove, T.L. (1993)",Calib data,965,2.0,1238.15,56.2,0.34,20.4,5.88,0.2,2.58,7.18,6.02,1.02,,0.23,0.0,,42.1,1.61,13.7,11.1,0.14,14.3,11.6,2.96,0.33,,0.7006857066773184,0.3548034934497817,0.15449711883751355,0.206851049412436,0.26873020076303683,0.09551622323690283,0.007006741334465737,0.0019735821926498164,0.0201506921324689,0.0,0.0,0.0,6.069207488829006,3.073240968078983,1.3382249155582715,1.7917047917522966,2.3276903344863693,0.8273435177136307,0.060691072436862316,0.017094796867272208,0.17454149618009734,0.0,0.0,0.0,1.5008407940527693,6.069207488829006,1.9307925111709938,0.0,0.0,0.7133675218403397,3.073240968078983,0.6248573937179318,0.017094796867272208,1.7917047917522966,0.20829520824770342,0.6190483094659273,0.060691072436862316,0.3968978233153755,0.17454149618009734,45.28663247815966,97.83999999999997,1.9626379614536213,0.7133675218403397,0.6248573937179318,6.575897741760361,5.182923281155293,-0.0,100.46145898436926,,,True,0.8310327815579486,0.6966484722182856,0.20829520824770342,2.0,0.6797393819027896,N/A,Mg-hastingsite
152,"Sisson, T.W., Grove, T.L. (1993)",Calib data,965,2.0,1238.15,55.4,0.6,19.9,6.8,0.17,3.64,7.67,4.64,1.02,,0.25,0.0,,41.3,1.75,13.7,10.7,0.14,15.4,11.8,2.7,0.36,,0.6873710139138538,0.38209606986899564,0.14892965509562117,0.21041744681609872,0.26873020076303683,0.08712628470933705,0.0076437178194171665,0.0019735821926498164,0.021902926230944454,0.0,0.0,0.0,5.913833745596521,3.287384231093382,1.2813243535097867,1.8103378996997679,2.3120348364479453,0.7495957091770855,0.06576314023615773,0.016979821281878502,0.18844301207048597,0.0,0.0,0.0,1.5110034480651018,5.913833745596521,2.086166254403479,0.0,0.0,1.0473769994052589,3.287384231093382,0.23394735410452783,0.016979821281878502,1.8103378996997679,0.18966210030023212,0.5599336088768534,0.06576314023615773,0.22586858204446614,0.18844301207048597,44.95262300059474,97.85000000000001,1.9759275859312868,1.0473769994052589,0.23394735410452783,9.72020849286511,1.9536323352175538,-0.0,100.79976841401395,,,True,0.9335628160983371,0.7195434268169502,0.18966210030023212,2.0,0.6256967491130111,N/A,Mg-hastingsite
153,"Koester, E., Pawley, A.R., Fernandes, L.A.D., Porcher, C.C., Soliani Jr., E. (2002)",Calib data,850,15.0,1123.15,69.69,0.38,17.06,1.95,,1.54,1.09,2.91,4.89,,0.49,0.0,,36.88,0.58,20.27,24.03,1.3,5.22,7.93,,0.12,,0.6138073363957127,0.12951568082572448,0.33446538429418476,0.14140765705522565,0.3976030050705662,0.0,0.0025479059398057224,0.018326120360319723,0.007259255550827305,0.0,0.0,0.0,5.3162017335590805,1.12173877062446,2.896813625984332,1.2247354943487923,3.4436502457535756,0.0,0.02206748139192699,0.15872301787891202,0.0628726061996382,0.0,0.0,0.0,1.5009767824973352,5.3162017335590805,2.6837982664409195,0.0,0.0,3.3266626046394734,1.12173877062446,-0.4298489786551416,0.15872301787891202,1.2247354943487923,0.0,0.0,0.02206748139192699,0.7598519793126561,0.0628726061996382,42.67333739536053,96.33000000000001,1.9628157924965153,3.3266626046394734,-0.4298489786551416,30.668308502028047,-3.5657354219925645,-0.0,101.36538887253201,,Low B Cations,False,1.6212679875384015,0.27914001359571217,0.0,1.2247354943487923,0.02206748139192699,N/A,low-Ca
154,"Koester, E., Pawley, A.R., Fernandes, L.A.D., Porcher, C.C., Soliani Jr., E. (2002)",Calib data,800,15.0,1073.15,59.4405,0.412139,13.9202,1.66538,,1.33735,0.849511,2.47283,3.67561,,0.33644,15.89,,42.54,0.86,20.33,16.98,0.68,7.14,6.29,1.13,0.55,,0.7080087876972239,0.17715363239380705,0.23633883584333157,0.1121631983451916,0.39877992565784953,0.036463963600574384,0.011677902224109561,0.009585970650013393,0.010763723747778418,0.0,0.0,0.0,5.974250148757651,1.4948403650806972,1.9942511303942252,0.946444473631951,3.36494556505674,0.3076866329209818,0.09853932650536423,0.08088739515238864,0.09082539555829812,0.0,0.0,0.0,1.5406308759900038,5.974250148757651,2.025749851242349,0.0,0.0,2.2057884396211023,1.4948403650806972,-0.21153730922687708,0.08088739515238864,0.946444473631951,0.3076866329209818,0.0,0.09853932650536423,1.3391957138143913,0.09082539555829812,43.7942115603789,96.5,2.01467114552539,2.2057884396211023,-0.21153730922687708,20.87226337201364,-1.8011289831698993,-0.0,100.60580553436911,,Low B Cations,False,1.1648381559304672,0.42843254956752713,0.3076866329209818,1.2541311065529328,0.09853932650536423,N/A,low-Ca
155,"Koester, E., Pawley, A.R., Fernandes, L.A.D., Porcher, C.C., Soliani Jr., E. (2002)",Calib data,900,15.0,1173.15,68.4406,0.465647,15.0908,1.2544,,0.494156,1.13086,2.88891,5.18864,,0.076024,4.97,,44.85,0.85,19.98,17.73,0.46,8.36,3.86,0.72,0.86,,0.7464549630517275,0.20742358078602618,0.24677783035937978,0.06883146989068992,0.39191455556536325,0.023233675922489875,0.018259992568607677,0.006484627204420825,0.010638564169315879,0.0,0.0,0.0,6.028421420103569,1.6751670487029922,1.9929946643573688,0.5558876663768585,3.1651288002178934,0.1876367584539411,0.1474689509484825,0.052370293554881,0.08591777306329713,0.0,0.0,0.0,1.6096941211362332,6.028421420103569,1.9715785798964314,0.0,0.0,3.159311771292238,1.6751670487029922,-1.166317106934869,0.052370293554881,0.5558876663768585,0.1876367584539411,0.0,0.1474689509484825,1.193550220321462,0.08591777306329713,42.84068822870776,97.67,2.104984619947382,3.159311771292238,-1.166317106934869,31.23510254645796,-10.375743937389318,-0.0,102.90434322901602,,Low B Cations,False,3.2920649315242447,0.4566775348912832,0.1876367584539411,0.7435244248307996,0.1474689509484825,N/A,low-Ca
156,"Koester, E., Pawley, A.R., Fernandes, L.A.D., Porcher, C.C., Soliani Jr., E. (2002)",Calib data,900,15.0,1173.15,73.41,0.24,15.68,0.96,,0.38,0.95,3.07,5.21,,0.09,0.010000000000033538,,38.5,0.63,22.55,23.24,0.9,7.47,4.0,0.49,0.25,,0.6407695892417282,0.18534140531957125,0.3234696434039473,0.07132794807325381,0.4423259873873344,0.01581180722502783,0.005308137374595255,0.01268731409560596,0.007885053443140003,0.0,0.0,0.0,5.16596166329335,1.4942447497155147,2.607851254366523,0.575054514843402,3.5660854258477057,0.12747669571606943,0.042794843327542784,0.10228665549752887,0.06357025127937802,0.0,0.0,0.0,1.612478992891327,5.16596166329335,2.8340383367066497,0.0,0.0,4.654470176276419,1.4942447497155147,-2.046618921909896,0.10228665549752887,0.575054514843402,0.12747669571606943,0.0,0.042794843327542784,0.732047089141056,0.06357025127937802,41.34552982372358,98.03,2.1086263753194276,4.654470176276419,-2.046618921909896,46.09686705509465,-18.238549328895555,-0.0,104.75694410151853,,Low B Cations,False,-2.7051314578656434,0.36426371987115286,0.12747669571606943,0.7025312105594714,0.042794843327542784,N/A,low-Ca
157,"Koester, E., Pawley, A.R., Fernandes, L.A.D., Porcher, C.C., Soliani Jr., E. (2002)",Calib data,700,15.0,973.15,60.93,1.47,14.97,9.6,,5.29,0.74,0.95,5.48,,0.34,0.22999999999998977,,44.01,0.74,17.63,15.64,0.64,7.18,6.75,3.06,0.59,,0.7324745356500898,0.1781460897181421,0.2176878323079921,0.1203659123736158,0.3458184992300978,0.09874312267058197,0.0125272042040448,0.009022090023542017,0.00926180880622794,0.0,0.0,0.0,6.380393794947714,1.5517839189085716,1.8962216799261382,1.048475930634551,3.0123343533131273,0.8601254740166268,0.1091211940911936,0.0785890626935955,0.08067719021085344,0.0,0.0,0.0,1.4924108557360918,6.380393794947714,1.6196062050522864,0.0,0.0,0.9993251469928097,1.5517839189085716,0.8968965329333285,0.0785890626935955,1.048475930634551,0.8601254740166268,0.0,0.1091211940911936,1.392728148260841,0.08067719021085344,45.00067485300719,96.24000000000001,1.9516141959625817,0.9993251469928097,0.8968965329333285,9.160144150097189,7.397585379164981,-0.0,99.10934372522476,,Low B Cations,False,0.6337225086847563,0.45005260995893204,0.8601254740166268,1.908601404651178,0.1091211940911936,N/A,low-Ca
158,"Koester, E., Pawley, A.R., Fernandes, L.A.D., Porcher, C.C., Soliani Jr., E. (2002)",Calib data,750,15.0,1023.15,65.54,0.72,19.0,3.55,,2.32,1.6,3.1,4.17,,,1.4210854715202004e-14,,42.56,0.8,19.24,16.23,0.68,7.31,6.52,2.94,0.62,,0.7083416550163105,0.18137157602223103,0.22589984132728336,0.11626455535940369,0.3773992016555349,0.09487084335016699,0.013164180688996233,0.009585970650013393,0.01001276627700318,0.0,0.0,0.0,6.087778978574624,1.5587817827735442,1.9414759749854218,0.9992253188244387,3.2435236726498986,0.8153589750605502,0.11313837312981956,0.08238576709291662,0.08605382392359415,0.0,0.0,0.0,1.5126110109483766,6.087778978574624,1.9122210214253759,0.0,0.0,1.4818627365144152,1.5587817827735442,0.45961323847100655,0.08238576709291662,0.9992253188244387,0.8153589750605502,0.0,0.11313837312981956,1.3313026512245227,0.08605382392359415,44.518137263485585,96.9,1.978029783547877,1.4818627365144152,0.45961323847100655,13.76709556961193,3.8421916915250263,-0.0,100.25731704468484,,Low B Cations,False,0.7722877664513821,0.4453334270363996,0.8153589750605502,1.8145842938849888,0.11313837312981956,N/A,low-Ca
